Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-09-21,2015,9,21,Monday,38,2015-38,471.3,479.16,467.2,476.96,60500.0,458.93,0.017145697883817146,450.61214285714277,464.0366000000002
2015-09-22,2015,9,22,Tuesday,38,2015-38,473.55,476.1,469.98,472.55,64400.0,454.69,-0.009246014129720925,451.50642857142844,463.65000000000015
2015-09-23,2015,9,23,Wednesday,38,2015-38,471.35,475.0,470.0,471.9,47700.0,454.07,-0.001375498369825645,451.88142857142844,463.1560000000001
2015-09-24,2015,9,24,Thursday,38,2015-38,469.65,476.35,465.0,467.05,95500.0,449.4,-0.01027762056338688,451.99142857142846,462.5888000000002
2015-09-25,2015,9,25,Friday,38,2015-38,471.51,473.9,465.55,468.16,78900.0,450.47,0.002376626673223914,452.57285714285706,461.9378000000002
2015-09-28,2015,9,28,Monday,39,2015-39,466.44,470.2,457.04,460.65,75100.0,443.24,-0.016041556239885457,452.3107142857142,461.22780000000023
2015-09-29,2015,9,29,Tuesday,39,2015-39,461.57,464.94,457.5,463.63,58600.0,446.11,0.006469168123323543,452.21571428571417,460.5804000000002
2015-09-30,2015,9,30,Wednesday,39,2015-39,467.88,469.85,462.16,468.11,77000.0,450.42,0.009662826514256428,452.28071428571417,460.12800000000016
2015-10-01,2015,10,1,Thursday,39,2015-39,469.11,469.51,461.69,468.01,62500.0,450.32,-0.0002136275109956287,452.147857142857,459.67620000000016
2015-10-02,2015,10,2,Friday,39,2015-39,463.09,475.71,460.1,474.75,44500.0,456.81,0.014401489490980746,452.51214285714275,459.4168000000002
2015-10-05,2015,10,5,Monday,40,2015-40,477.79,480.75,473.06,474.72,84400.0,456.78,-6.326537660972242e-05,452.722857142857,459.14700000000016
2015-10-06,2015,10,6,Tuesday,40,2015-40,473.72,480.51,471.31,476.28,40400.0,458.28,0.0032861327283346675,452.66714285714266,458.96220000000017
2015-10-07,2015,10,7,Wednesday,40,2015-40,477.97,481.0,474.94,476.03,53200.0,458.04,-0.0005248741886825226,452.76857142857125,458.7560000000002
2015-10-08,2015,10,8,Thursday,40,2015-40,476.03,484.1,475.15,481.33,45200.0,463.14,0.01113368267811743,453.62142857142845,458.5964000000002
2015-10-09,2015,10,9,Friday,40,2015-40,481.73,484.99,477.44,479.92,34800.0,461.78,-0.0029292661461834957,453.8249999999998,458.4142000000002
2015-10-12,2015,10,12,Monday,41,2015-41,480.65,485.74,479.8,483.49,32300.0,465.22,0.007438687824984136,454.57714285714275,458.36340000000024
2015-10-13,2015,10,13,Tuesday,41,2015-41,484.05,486.2,478.6,483.31,41700.0,465.04,-0.00037227124358474306,455.36071428571415,458.2686000000003
2015-10-14,2015,10,14,Wednesday,41,2015-41,481.99,488.19,479.29,482.0,53500.0,463.78,-0.0027105533282418826,456.38785714285706,458.22020000000026
2015-10-15,2015,10,15,Thursday,41,2015-41,483.54,488.44,481.71,487.52,30000.0,469.1,0.011452377566750327,457.71857142857135,458.0196000000002
2015-10-16,2015,10,16,Friday,41,2015-41,487.56,513.66,486.41,487.89,63900.0,469.45,0.0007589455847856197,459.59071428571417,457.89300000000026
2015-10-19,2015,10,19,Monday,42,2015-42,490.5,493.54,485.13,491.69,51000.0,473.11,0.007788601853267574,461.5192857142856,457.8464000000003
2015-10-20,2015,10,20,Tuesday,42,2015-42,489.95,494.99,489.64,493.18,35100.0,474.54,0.0030303550248071964,463.24214285714277,457.74920000000026
2015-10-21,2015,10,21,Wednesday,42,2015-42,494.26,497.46,489.69,489.72,34800.0,471.21,-0.007015660604395624,464.73428571428565,457.6094000000002
2015-10-22,2015,10,22,Thursday,42,2015-42,493.46,502.75,491.01,498.11,38900.0,479.29,0.01713219958873613,466.33999999999986,457.7376000000002
2015-10-23,2015,10,23,Friday,42,2015-42,499.51,503.0,496.22,498.05,45100.0,479.23,-0.00012046946926702606,467.9435714285713,457.8390000000002
2015-10-26,2015,10,26,Monday,43,2015-43,496.05,499.14,491.17,496.82,38300.0,478.04,-0.00246960326636414,469.3549999999999,457.8510000000003
2015-10-27,2015,10,27,Tuesday,43,2015-43,496.75,497.73,493.5,496.38,46400.0,477.62,-0.0008856302360661372,470.7535714285713,457.8390000000002
2015-10-28,2015,10,28,Wednesday,43,2015-43,496.1,503.57,494.3,503.28,40400.0,484.26,0.013900675740693202,472.26214285714275,457.8930000000002
2015-10-29,2015,10,29,Thursday,43,2015-43,501.98,507.79,497.0,505.55,63900.0,486.44,0.0045103320577659645,474.0235714285713,458.06320000000017
2015-10-30,2015,10,30,Friday,43,2015-43,503.45,507.7,495.14,496.27,65700.0,477.51,-0.01835624829514837,474.9014285714284,458.3460000000001
2015-11-02,2015,11,2,Monday,44,2015-44,497.3,504.16,495.5,502.54,46100.0,483.55,0.012634265957590207,476.2235714285713,458.86920000000015
2015-11-03,2015,11,3,Tuesday,44,2015-44,500.0,504.9,498.0,501.09,46000.0,482.15,-0.0028853448112642344,477.53571428571416,459.6168000000001
2015-11-04,2015,11,4,Wednesday,44,2015-44,500.0,509.0,495.01,502.5,48100.0,483.51,0.002813879857830548,478.5649999999999,460.56680000000017
2015-11-05,2015,11,5,Thursday,44,2015-44,502.3,503.92,496.52,499.81,46200.0,480.92,-0.00535318937776863,479.38428571428557,461.2958000000001
2015-11-06,2015,11,6,Friday,44,2015-44,502.0,505.94,499.63,504.77,40300.0,485.69,0.009923709413614201,480.28285714285704,461.95300000000003
2015-11-09,2015,11,9,Monday,45,2015-45,500.5,505.58,497.29,504.22,30300.0,485.16,-0.0010895865596755039,481.0414285714284,462.57959999999997
2015-11-10,2015,11,10,Tuesday,45,2015-45,503.25,510.06,499.73,506.88,63400.0,487.72,0.005275549491850162,482.22071428571417,463.2932
2015-11-11,2015,11,11,Wednesday,45,2015-45,507.76,517.76,506.13,512.54,63300.0,493.17,0.011166243475366322,483.21214285714274,464.3132
2015-11-12,2015,11,12,Thursday,45,2015-45,511.2,513.96,503.96,504.9,65100.0,485.82,-0.014906131089004071,483.68285714285696,465.0532
2015-11-13,2015,11,13,Friday,45,2015-45,503.81,506.83,495.2,497.78,58200.0,478.97,-0.014101741846851423,483.7492857142856,465.6754
2015-11-16,2015,11,16,Monday,46,2015-46,496.5,504.03,493.27,504.0,51800.0,484.95,0.012495460285622872,484.272857142857,466.5278
2015-11-17,2015,11,17,Tuesday,46,2015-46,504.92,509.24,501.4,504.4,52300.0,485.34,0.0007935971542012421,484.34999999999985,467.2964
2015-11-18,2015,11,18,Wednesday,46,2015-46,504.51,513.39,503.4,510.39,55000.0,491.1,0.011875528380622002,484.682857142857,468.1696
2015-11-19,2015,11,19,Thursday,46,2015-46,511.6,517.0,507.44,510.5,68600.0,491.21,0.00021556748996176545,485.6614285714285,469.0036
2015-11-20,2015,11,20,Friday,46,2015-46,512.79,512.79,502.41,505.96,52300.0,486.84,-0.008893271239585165,485.89642857142843,469.6968
2015-11-23,2015,11,23,Monday,47,2015-47,506.14,511.4,504.96,509.08,37500.0,489.84,0.006166467285979582,486.4457142857142,470.4594
2015-11-24,2015,11,24,Tuesday,47,2015-47,507.36,510.39,504.7,508.88,44300.0,489.65,-0.00039280787165796305,486.88428571428557,471.17580000000004
2015-11-25,2015,11,25,Wednesday,47,2015-47,509.0,511.18,503.1,505.7,62600.0,486.59,-0.006249003181654111,487.2892857142856,471.7264
2015-11-27,2015,11,27,Friday,47,2015-47,507.07,509.53,505.63,509.53,11100.0,490.27,0.007573629459874498,487.61642857142846,472.3994
2015-11-30,2015,11,30,Monday,48,2015-48,508.95,511.94,504.0,509.36,56300.0,490.11,-0.0003336384839044415,487.96999999999986,473.17760000000004
2015-12-01,2015,12,1,Tuesday,48,2015-48,509.7,516.1,508.22,515.25,31300.0,495.78,0.01156349780537691,488.5457142857141,473.9146
2015-12-02,2015,12,2,Wednesday,48,2015-48,514.99,518.48,507.7,510.76,38800.0,491.46,-0.008714213941191096,488.4235714285713,474.65
2015-12-03,2015,12,3,Thursday,48,2015-48,514.6,514.6,500.63,503.85,50100.0,484.81,-0.01352881264703576,488.35142857142847,475.26480000000004
2015-12-04,2015,12,4,Friday,48,2015-48,504.5,512.11,501.25,511.59,44900.0,492.26,0.015361629791381892,489.30071428571415,476.12199999999996
2015-12-07,2015,12,7,Monday,49,2015-49,513.6,513.6,502.23,509.44,43600.0,490.19,-0.004202540532092458,489.67499999999984,476.9163999999999
2015-12-08,2015,12,8,Tuesday,49,2015-49,507.3,507.3,500.01,501.43,38200.0,482.48,-0.015723125761286205,489.47071428571417,477.70119999999986
2015-12-09,2015,12,9,Wednesday,49,2015-49,503.76,507.71,480.79,488.4,80400.0,469.94,-0.025985738179418294,487.95928571428556,478.1777999999998
2015-12-10,2015,12,10,Thursday,49,2015-49,489.83,493.5,486.08,489.06,57800.0,470.58,0.0013513802228719562,486.4857142857141,478.5809999999999
2015-12-11,2015,12,11,Friday,49,2015-49,485.18,487.89,481.26,483.2,41700.0,464.94,-0.011982193636902894,484.92142857142835,478.8733999999999
2015-12-14,2015,12,14,Monday,50,2015-50,483.65,485.68,472.69,478.52,76800.0,460.44,-0.009685386728569223,482.8214285714283,478.94599999999986
2015-12-15,2015,12,15,Tuesday,50,2015-50,482.12,485.13,476.2,484.48,61500.0,466.17,0.012455096281644984,481.1442857142855,479.13379999999984
2015-12-16,2015,12,16,Wednesday,50,2015-50,487.3,493.96,474.61,483.64,52300.0,465.36,-0.0017338248575691217,479.6278571428569,479.2753999999999
2015-12-17,2015,12,17,Thursday,50,2015-50,484.4,489.5,474.6,478.87,58600.0,460.77,-0.009862750919060859,477.52071428571395,479.32999999999987
2015-12-18,2015,12,18,Friday,50,2015-50,476.0,482.9,470.67,474.68,213900.0,456.74,-0.008749821340980457,475.1371428571425,479.2019999999999
2015-12-21,2015,12,21,Monday,51,2015-51,472.55,476.89,470.51,476.26,49100.0,458.26,0.003328637507647114,472.45714285714257,479.1315999999999
2015-12-22,2015,12,22,Tuesday,51,2015-51,477.5,483.74,474.5,483.45,39300.0,465.18,0.015096792805578962,470.57999999999976,479.13079999999985
2015-12-23,2015,12,23,Wednesday,51,2015-51,484.35,485.7,480.55,485.7,28000.0,467.34,0.00465407072098678,469.33214285714257,479.17679999999984
2015-12-24,2015,12,24,Thursday,51,2015-51,484.88,485.49,479.37,482.92,22500.0,464.67,-0.005723673238412386,467.3614285714283,479.19459999999987
2015-12-28,2015,12,28,Monday,52,2015-52,479.25,485.94,478.48,484.86,38900.0,466.54,0.004017130896626808,465.6721428571426,479.1433999999999
2015-12-29,2015,12,29,Tuesday,52,2015-52,487.95,487.95,481.61,485.67,29800.0,467.32,0.0016707161740971976,464.58928571428544,479.1007999999999
2015-12-30,2015,12,30,Wednesday,52,2015-52,479.0,484.57,479.0,483.9,26600.0,465.61,-0.003644551096039561,464.27999999999975,478.95079999999984
2015-12-31,2015,12,31,Thursday,52,2015-52,482.31,485.37,477.24,477.93,52200.0,459.87,-0.012337266867262775,463.51499999999976,478.6573999999998
2016-01-04,2016,1,4,Monday,01,2016-01,475.85,477.84,466.5,472.77,70700.0,454.9,-0.01079656745961699,462.7978571428569,478.33119999999985
2016-01-05,2016,1,5,Tuesday,01,2016-01,472.77,477.35,472.58,476.27,42600.0,458.27,0.007403196897840969,462.64285714285694,477.9107999999999
2016-01-06,2016,1,6,Wednesday,01,2016-01,471.25,474.91,469.81,473.22,44400.0,455.34,-0.006403905753206596,461.8692857142855,477.4329999999999
2016-01-07,2016,1,7,Thursday,01,2016-01,466.9,470.2,455.04,461.02,106700.0,443.6,-0.025780854360176186,460.3149999999999,476.74419999999986
2016-01-08,2016,1,8,Friday,01,2016-01,464.6,468.15,461.18,464.45,102400.0,446.9,0.007440118493731607,459.3242857142855,476.1297999999999
2016-01-11,2016,1,11,Monday,02,2016-02,465.55,474.2,463.13,472.54,71800.0,454.68,0.017418402071901706,459.1771428571427,475.5381999999999
2016-01-12,2016,1,12,Tuesday,02,2016-02,475.6,478.06,469.57,476.0,105900.0,458.01,0.007322163375665491,459.15928571428555,474.9695999999999
2016-01-13,2016,1,13,Wednesday,02,2016-02,477.0,488.02,471.41,474.5,83700.0,456.57,-0.0031512972490530533,458.54428571428554,474.5507999999999
2016-01-14,2016,1,14,Thursday,02,2016-02,475.64,488.27,474.5,483.29,126100.0,465.03,0.018524799125181124,458.37928571428546,474.18039999999996
2016-01-15,2016,1,15,Friday,02,2016-02,474.23,478.77,469.0,471.28,153200.0,453.47,-0.024850577072147995,457.5792857142855,473.6067999999999
2016-01-19,2016,1,19,Tuesday,03,2016-03,474.3,474.54,460.74,463.2,61700.0,445.69,-0.017144769559556128,456.08999999999975,472.8503999999999
2016-01-20,2016,1,20,Wednesday,03,2016-03,458.21,459.45,446.87,453.52,74100.0,436.38,-0.020898180529664634,453.87999999999977,471.95959999999997
2016-01-21,2016,1,21,Thursday,03,2016-03,456.16,460.14,450.33,452.33,55900.0,435.24,-0.0026238316137756623,451.71071428571406,470.95060000000007
2016-01-22,2016,1,22,Friday,03,2016-03,456.99,464.11,453.56,461.83,65800.0,444.38,0.02100233084215608,450.60428571428554,470.13500000000005
2016-01-25,2016,1,25,Monday,04,2016-04,461.6,462.09,449.68,450.94,54600.0,433.9,-0.023580127885304947,449.10428571428554,469.05860000000007
2016-01-26,2016,1,26,Tuesday,04,2016-04,452.05,457.54,450.95,455.13,80300.0,437.93,0.009291761813271293,447.65142857142837,467.9538000000001
2016-01-27,2016,1,27,Wednesday,04,2016-04,452.26,457.49,450.23,452.22,29900.0,435.13,-0.006393831505202008,446.20785714285694,466.94000000000017
2016-01-28,2016,1,28,Thursday,04,2016-04,455.89,462.67,451.9,459.54,63800.0,442.17,0.01618681964766,446.10571428571404,466.20400000000006
2016-01-29,2016,1,29,Friday,04,2016-04,462.05,478.2,460.55,477.92,69900.0,459.86,0.03999661539281241,447.03142857142836,465.70220000000006
2016-02-01,2016,2,1,Monday,05,2016-05,476.88,488.64,474.25,474.34,92600.0,456.41,-0.0074908541857985345,447.15499999999975,465.12360000000007
2016-02-02,2016,2,2,Tuesday,05,2016-05,470.25,481.47,463.49,463.51,51000.0,445.99,-0.02283173077405265,446.2964285714283,464.22140000000013
2016-02-03,2016,2,3,Wednesday,05,2016-05,467.6,468.0,455.93,465.79,90000.0,448.19,0.004919018011058984,445.69785714285683,463.3610000000001
2016-02-04,2016,2,4,Thursday,05,2016-05,463.15,472.59,458.23,463.32,35500.0,445.81,-0.005302805963181556,444.32499999999976,462.54040000000015
2016-02-05,2016,2,5,Friday,05,2016-05,463.31,467.27,458.4,459.54,68100.0,442.17,-0.00815857605421677,443.5178571428569,461.5870000000001
2016-02-08,2016,2,8,Monday,06,2016-06,455.35,458.91,446.5,456.47,62800.0,439.22,-0.006680596193310739,443.0557142857141,460.5784000000001
2016-02-09,2016,2,9,Tuesday,06,2016-06,453.08,459.86,451.65,457.55,63000.0,440.26,0.002365982436478342,443.33285714285694,459.6518000000001
2016-02-10,2016,2,10,Wednesday,06,2016-06,461.22,466.36,454.55,457.8,42100.0,440.5,0.0005464294512651513,443.70857142857125,458.6564000000001
2016-02-11,2016,2,11,Thursday,06,2016-06,452.8,453.76,447.5,451.35,59500.0,434.29,-0.014089113647283047,442.98785714285697,457.5400000000001
2016-02-12,2016,2,12,Friday,06,2016-06,454.96,464.3,448.2,462.2,51900.0,444.73,0.024039029438688297,443.76142857142844,456.51900000000006
2016-02-16,2016,2,16,Tuesday,07,2016-07,466.8,470.1,458.82,462.9,52400.0,445.41,0.001514444936374204,444.2957142857141,455.5980000000001
2016-02-17,2016,2,17,Wednesday,07,2016-07,465.82,475.72,462.39,465.0,63400.0,447.43,0.004536601615915847,445.17428571428553,454.8504000000001
2016-02-18,2016,2,18,Thursday,07,2016-07,464.66,467.67,461.3,466.1,49200.0,448.49,0.002365619149981235,445.6257142857141,453.97500000000014
2016-02-19,2016,2,19,Friday,07,2016-07,462.01,466.57,460.28,466.04,73700.0,448.43,-0.0001287428566256743,444.8092857142856,453.13980000000015
2016-02-22,2016,2,22,Monday,08,2016-08,466.22,469.6,465.0,468.31,55100.0,450.61,0.004870808759643186,444.39499999999987,452.5024000000002
2016-02-23,2016,2,23,Tuesday,08,2016-08,465.03,469.86,454.37,456.49,51400.0,439.24,-0.02523974407883811,443.912857142857,451.8884000000003
2016-02-24,2016,2,24,Wednesday,08,2016-08,458.0,466.22,453.77,464.36,92200.0,446.81,0.017240234114455966,443.81428571428563,451.41300000000024
2016-02-25,2016,2,25,Thursday,08,2016-08,465.15,474.69,460.4,472.08,72500.0,454.24,0.016625050935387575,444.4164285714284,451.1990000000003
2016-02-26,2016,2,26,Friday,08,2016-08,474.7,474.7,461.92,466.04,77000.0,448.43,-0.012794377401952217,444.86357142857133,450.95880000000034
2016-02-29,2016,2,29,Monday,09,2016-09,466.18,469.31,462.17,463.98,77400.0,446.45,-0.004420150742452611,445.3799999999998,450.5644000000004
2016-03-01,2016,3,1,Tuesday,09,2016-09,466.56,481.73,464.78,481.45,71600.0,463.26,0.03765243826371223,447.022857142857,450.52240000000035
2016-03-02,2016,3,2,Wednesday,09,2016-09,480.35,490.37,479.02,480.96,82100.0,462.78,-0.0010177905171041557,448.61428571428553,450.5626000000003
2016-03-03,2016,3,3,Thursday,09,2016-09,480.0,484.69,476.01,482.91,96600.0,464.66,0.004054405782561332,450.78357142857124,450.7210000000003
2016-03-04,2016,3,4,Friday,09,2016-09,485.16,489.38,478.09,485.75,66000.0,467.39,0.005881003080656866,452.4021428571427,450.9036000000003
2016-03-07,2016,3,7,Monday,10,2016-10,483.54,486.93,477.03,479.89,60700.0,461.75,-0.012063777405374121,453.5692857142855,450.83500000000026
2016-03-08,2016,3,8,Tuesday,10,2016-10,475.64,480.0,473.86,477.29,66000.0,459.25,-0.00541790545151255,454.41357142857123,450.6732000000003
2016-03-09,2016,3,9,Wednesday,10,2016-10,478.13,482.95,476.0,480.84,40400.0,462.67,0.007437813223106993,455.4264285714284,450.6332000000003
2016-03-10,2016,3,10,Thursday,10,2016-10,481.8,489.62,476.59,480.66,39700.0,462.49,-0.0003743888478031643,456.4307142857141,450.5522000000003
2016-03-11,2016,3,11,Friday,10,2016-10,482.7,493.77,482.7,492.18,45500.0,473.58,0.023967022966365326,458.0714285714284,450.6774000000003
2016-03-14,2016,3,14,Monday,11,2016-11,490.0,494.74,483.8,486.13,36500.0,467.76,-0.01229223418383496,460.1085714285713,450.7204000000003
2016-03-15,2016,3,15,Tuesday,11,2016-11,483.54,486.09,480.35,482.7,47900.0,464.46,-0.007055684688023756,461.3692857142855,450.8122000000003
2016-03-16,2016,3,16,Wednesday,11,2016-11,481.95,492.95,481.95,492.6,49100.0,473.98,0.020509610362543063,462.77928571428555,451.19380000000024
2016-03-17,2016,3,17,Thursday,11,2016-11,492.18,499.13,480.79,495.86,62300.0,477.12,0.006617907251175392,464.82857142857125,451.57080000000025
2016-03-18,2016,3,18,Friday,11,2016-11,495.3,499.99,491.04,497.15,102100.0,478.36,0.002601526568345225,467.107857142857,452.03120000000024
2016-03-21,2016,3,21,Monday,12,2016-12,495.29,497.14,489.4,493.36,59400.0,474.71,-0.007623434963609177,467.9257142857141,452.65340000000026
2016-03-22,2016,3,22,Tuesday,12,2016-12,491.08,499.04,478.4,494.16,75500.0,475.48,0.001621617312714374,468.83285714285694,453.2250000000002
2016-03-23,2016,3,23,Wednesday,12,2016-12,494.63,498.0,489.02,490.16,46600.0,471.64,-0.008094574544646127,469.3314285714284,453.5642000000002
2016-03-24,2016,3,24,Thursday,12,2016-12,488.51,489.98,482.58,489.15,51800.0,470.66,-0.0020606210566664895,469.56499999999977,453.81720000000024
2016-03-28,2016,3,28,Monday,13,2016-13,489.17,493.9,485.33,491.59,32600.0,473.01,0.004988290650195459,470.3692857142855,454.1460000000002
2016-03-29,2016,3,29,Tuesday,13,2016-13,489.4,497.45,485.56,489.94,60900.0,471.42,-0.003356398153739115,471.2385714285712,454.27380000000016
2016-03-30,2016,3,30,Wednesday,13,2016-13,492.42,493.99,486.88,491.77,50200.0,473.18,0.0037350718181456966,471.98928571428553,454.6680000000002
2016-03-31,2016,3,31,Thursday,13,2016-13,490.65,497.86,490.1,496.2,61800.0,477.45,0.00900832397848328,473.05785714285696,455.30320000000023
2016-04-01,2016,4,1,Friday,13,2016-13,490.04,498.5,490.04,498.26,39400.0,479.43,0.0041515492199011295,473.47571428571416,456.1642000000002
2016-04-04,2016,4,4,Monday,14,2016-14,498.03,499.98,494.62,495.41,52200.0,476.69,-0.005719876710014504,474.1135714285712,456.9932000000001
2016-04-05,2016,4,5,Tuesday,14,2016-14,493.0,498.03,492.56,493.12,55800.0,474.48,-0.0046225070974280635,474.82928571428556,457.5952000000001
2016-04-06,2016,4,6,Wednesday,14,2016-14,493.2,497.41,490.96,496.02,56200.0,477.27,0.005880926229801853,475.0642857142856,458.46260000000007
2016-04-07,2016,4,7,Thursday,14,2016-14,493.13,495.71,488.61,493.11,105300.0,474.47,-0.005866684672556577,474.8749999999999,459.1934000000001
2016-04-08,2016,4,8,Friday,14,2016-14,496.3,496.58,487.5,488.56,30700.0,470.1,-0.009227161841820264,474.2849999999999,459.8928000000001
2016-04-11,2016,4,11,Monday,15,2016-15,489.49,491.31,485.32,487.39,36900.0,468.97,-0.0023947495591437606,473.87499999999994,460.42880000000014
2016-04-12,2016,4,12,Tuesday,15,2016-15,482.85,499.5,482.85,499.36,60800.0,480.49,0.024559343074713524,474.23285714285703,460.84140000000014
2016-04-13,2016,4,13,Wednesday,15,2016-15,501.13,503.25,495.25,501.96,38500.0,482.99,0.005206662129248363,475.0435714285713,461.37300000000016
2016-04-14,2016,4,14,Thursday,15,2016-15,500.45,502.57,490.09,501.13,39100.0,482.19,-0.0016534807542207819,475.8671428571427,462.0970000000001
2016-04-15,2016,4,15,Friday,15,2016-15,500.78,507.94,499.69,507.36,55100.0,488.19,0.012431865838706813,476.9514285714284,462.8970000000001
2016-04-18,2016,4,18,Monday,16,2016-16,506.01,510.54,506.01,508.79,27100.0,489.56,0.0028185508505318424,478.24714285714265,463.7720000000001
2016-04-19,2016,4,19,Tuesday,16,2016-16,510.84,512.93,508.01,512.93,25100.0,493.55,0.008136972780322882,479.70214285714263,464.7996000000001
2016-04-20,2016,4,20,Wednesday,16,2016-16,511.92,516.32,511.92,514.95,18800.0,495.49,0.003938168101963679,480.9907142857141,465.9250000000001
2016-04-21,2016,4,21,Thursday,16,2016-16,516.37,516.37,503.4,507.97,39100.0,488.77,-0.013554786026076071,481.6578571428569,466.89520000000016
2016-04-22,2016,4,22,Friday,16,2016-16,508.45,512.8,507.22,512.6,27800.0,493.23,0.009114699915197866,482.8392857142855,467.94980000000015
2016-04-25,2016,4,25,Monday,17,2016-17,510.27,513.08,498.63,512.31,45300.0,492.95,-0.0005657066091955265,484.15857142857124,469.12300000000016
2016-04-26,2016,4,26,Tuesday,17,2016-17,510.9,515.83,510.9,515.83,30100.0,496.34,0.00687088329713248,485.52071428571406,470.1552000000002
2016-04-27,2016,4,27,Wednesday,17,2016-17,513.92,516.7,511.67,515.71,23200.0,496.22,-0.00023266209335626176,487.0742857142855,471.17140000000023
2016-04-28,2016,4,28,Thursday,17,2016-17,514.0,517.93,511.8,515.0,48700.0,495.54,-0.0013767404056519439,488.8914285714283,472.13360000000023
2016-04-29,2016,4,29,Friday,17,2016-17,516.1,522.0,514.01,521.28,46900.0,501.58,0.012194169639162089,491.22071428571405,473.19540000000023
2016-05-02,2016,5,2,Monday,18,2016-18,522.0,527.57,519.0,525.7,66100.0,505.83,0.008479191052002122,493.03071428571405,474.34340000000026
2016-05-03,2016,5,3,Tuesday,18,2016-18,522.65,531.58,514.16,518.83,31800.0,499.22,-0.013068315369872296,494.18999999999977,475.31560000000025
2016-05-04,2016,5,4,Wednesday,18,2016-18,516.97,518.71,515.0,517.72,49000.0,498.15,-0.002139557988103946,495.3299999999998,476.49380000000025
2016-05-05,2016,5,5,Thursday,18,2016-18,520.0,520.68,513.18,514.81,61400.0,495.35,-0.005620724305831382,495.8414285714284,477.4646000000002
2016-05-06,2016,5,6,Friday,18,2016-18,515.01,520.0,512.42,519.01,56400.0,499.4,0.008158383722685958,496.54428571428554,478.3678000000002
2016-05-09,2016,5,9,Monday,19,2016-19,514.6,528.0,514.6,519.0,91000.0,499.39,-1.9249344025085158e-05,496.96142857142837,479.38700000000017
2016-05-10,2016,5,10,Tuesday,19,2016-19,519.0,527.67,516.2,524.56,68000.0,504.74,0.010712863374264803,497.62214285714265,480.5528000000002
2016-05-11,2016,5,11,Wednesday,19,2016-19,520.51,528.4,520.48,520.75,21000.0,501.07,-0.007263236642341964,498.500714285714,481.30900000000025
2016-05-12,2016,5,12,Thursday,19,2016-19,525.22,527.94,521.28,526.42,31900.0,506.53,0.010888080952283774,499.450714285714,482.18400000000025
2016-05-13,2016,5,13,Friday,19,2016-19,526.17,530.0,521.07,525.7,30200.0,505.83,-0.0013675886608529586,500.370714285714,483.00740000000025
2016-05-16,2016,5,16,Monday,20,2016-20,528.27,532.72,526.21,528.21,45400.0,508.25,0.004774503098859961,501.22142857142825,483.82460000000026
2016-05-17,2016,5,17,Tuesday,20,2016-20,527.3,530.3,522.42,523.46,47900.0,503.68,-0.00899259084729398,501.7542857142854,484.6632000000003
2016-05-18,2016,5,18,Wednesday,20,2016-20,522.65,533.88,520.6,528.23,71700.0,508.27,0.009112302153212681,502.6635714285712,485.6436000000003
2016-05-19,2016,5,19,Thursday,20,2016-20,525.65,531.06,520.79,529.33,58400.0,509.33,0.0020825108774327195,503.2171428571426,486.5768000000004
2016-05-20,2016,5,20,Friday,20,2016-20,530.0,531.11,528.0,529.41,64100.0,509.4,0.00015105234230294862,503.47214285714256,487.5150000000004
2016-05-23,2016,5,23,Monday,21,2016-21,529.01,530.44,526.68,527.52,31000.0,507.58,-0.0035698923442826214,504.0692857142854,488.1950000000004
2016-05-24,2016,5,24,Tuesday,21,2016-21,530.0,535.61,527.54,535.45,93100.0,515.21,0.01503254679945809,505.28785714285686,489.1440000000004
2016-05-25,2016,5,25,Wednesday,21,2016-21,535.85,535.9,529.14,534.32,54000.0,514.13,-0.0021103459550517734,506.6292857142854,490.1374000000004
2016-05-26,2016,5,26,Thursday,21,2016-21,535.66,537.39,532.93,537.38,23900.0,517.07,0.005726865552571292,507.89142857142826,490.9992000000004
2016-05-27,2016,5,27,Friday,21,2016-21,536.98,543.34,536.98,540.94,42100.0,520.5,0.006624765572324609,509.3992857142854,491.86680000000047
2016-05-31,2016,5,31,Tuesday,22,2016-22,541.18,545.88,537.75,544.83,89700.0,524.24,0.007191287713775418,510.79214285714255,492.78440000000046
2016-06-01,2016,6,1,Wednesday,22,2016-22,544.83,544.92,538.04,544.38,48400.0,523.81,-0.0008260426387026731,512.4164285714284,493.7664000000005
2016-06-02,2016,6,2,Thursday,22,2016-22,544.65,547.98,540.61,546.68,54500.0,526.02,0.004224981210783074,513.8085714285712,494.7772000000005
2016-06-03,2016,6,3,Friday,22,2016-22,544.2,545.5,537.45,540.0,42300.0,519.59,-0.012219102378436375,514.7914285714284,495.7362000000005
2016-06-06,2016,6,6,Monday,23,2016-23,540.65,545.1,539.65,541.0,43100.0,520.55,0.0018517559201507439,515.6699999999998,496.73400000000055
2016-06-07,2016,6,7,Tuesday,23,2016-23,540.85,540.85,535.38,537.46,47900.0,517.15,-0.006543385824325121,516.6321428571426,497.6168000000006
2016-06-08,2016,6,8,Wednesday,23,2016-23,536.75,539.87,534.27,538.13,56200.0,517.79,0.0012466720595099012,517.3121428571427,498.5442000000006
2016-06-09,2016,6,9,Thursday,23,2016-23,536.59,540.95,534.18,540.23,37600.0,519.81,0.0039022712385576863,518.0607142857141,499.47680000000065
