Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-01-29,2015,1,29,Thursday,04,2015-04,200.38,202.3,198.68,201.99,173585400.0,181.17,0.009243485479210056,181.76214285714292,181.85421052631582
2015-01-30,2015,1,30,Friday,04,2015-04,200.57,202.17,199.13,199.45,197729700.0,178.9,-0.012574762295589403,181.4550000000001,181.70650000000003
2015-02-02,2015,2,2,Monday,05,2015-05,200.05,202.03,197.86,201.92,163107000.0,181.11,0.012384001274633016,181.40785714285724,181.67809523809527
2015-02-03,2015,2,3,Tuesday,05,2015-05,203.0,204.85,202.55,204.84,124212900.0,183.73,0.014461110805468635,181.5842857142858,181.77136363636367
2015-02-04,2015,2,4,Wednesday,05,2015-05,203.92,205.38,203.51,204.06,134306700.0,183.03,-0.003807658752453591,181.78928571428582,181.82608695652178
2015-02-05,2015,2,5,Thursday,05,2015-05,204.86,206.3,204.77,206.12,97953200.0,184.88,0.010094999252614478,182.24428571428584,181.95333333333338
2015-02-06,2015,2,6,Friday,05,2015-05,206.56,207.24,204.92,205.55,125672000.0,184.37,-0.0027652972812187704,182.49571428571443,182.05000000000004
2015-02-09,2015,2,9,Monday,06,2015-06,204.77,205.64,204.14,204.63,87219000.0,183.54,-0.004475808577413698,182.6600000000001,182.10730769230773
2015-02-10,2015,2,10,Tuesday,06,2015-06,205.88,207.12,204.68,206.81,96164200.0,185.5,0.0106531462832955,182.8992857142858,182.232962962963
2015-02-11,2015,2,11,Wednesday,06,2015-06,206.61,207.45,205.83,206.93,91087800.0,185.61,0.0005801693143490105,182.95285714285725,182.35357142857146
2015-02-12,2015,2,12,Thursday,06,2015-06,207.89,208.99,206.97,208.92,97545900.0,187.39,0.009616939506565725,183.20571428571438,182.52724137931037
2015-02-13,2015,2,13,Friday,06,2015-06,209.07,209.84,208.76,209.78,93670400.0,188.16,0.004116497682403741,183.48285714285723,182.71500000000003
2015-02-17,2015,2,17,Tuesday,07,2015-07,209.4,210.32,209.1,210.11,76968200.0,188.46,0.001573059694363499,183.9550000000001,182.9003225806452
2015-02-18,2015,2,18,Wednesday,07,2015-07,209.66,210.22,209.34,210.13,80652900.0,188.48,9.513569183483561e-05,184.59500000000008,183.0746875
2015-02-19,2015,2,19,Thursday,07,2015-07,209.41,210.42,209.24,209.98,91462500.0,188.34,-0.0007138141290184974,185.10714285714295,183.23424242424244
